10000000005995	CHICKEN FRY	CHICKEN FRY	10000000000280	8.40	0.00	189		NORMAL	PCS	125
10000000005996	CHICKEN ROAST - HALF	CHICKEN ROAST - HALF	10000000000280	14.70	0.00	190		NORMAL	PCS	125
10000000005997	CHICKEN ROAST - FULL	CHICKEN ROAST - FULL	10000000000280	28.35	0.00	191		NORMAL	PCS	125
10000000005998	EGG CURRY	EGG CURRY	10000000000280	7.35	0.00	192		NORMAL	PCS	126
10000000005999	EGG ROAST	EGG ROAST	10000000000280	8.40	0.00	193		NORMAL	PCS	126
10000000006000	EGG BURJI	EGG BURJI	10000000000280	7.35	0.00	194		NORMAL	PCS	126
10000000006001	EGG KURUMA	EGG KURUMA	10000000000280	8.40	0.00	195		NORMAL	PCS	126
10000000006002	BEEF KONDATTAM - HALF	BEEF KONDATTAM - HALF	10000000000281	16.80	0.00	196		NORMAL	PCS	0
10000000006003	BEEF KONDATTAM - FULL	BEEF KONDATTAM - FULL	10000000000281	31.50	0.00	197		NORMAL	PCS	0
10000000006004	THATTUKADA BEEF - HALF	THATTUKADA BEEF - HALF	10000000000281	15.75	0.00	198		NORMAL	PCS	0
10000000006005	THATTUKADA BEEF - FULL	THATTUKADA BEEF - FULL	10000000000281	29.40	0.00	199		NORMAL	PCS	0
10000000006006	BEEF VARATTIYATHU - HALF	BEEF VARATTIYATHU - HALF	10000000000281	16.80	0.00	200		NORMAL	PCS	0
10000000006007	BEEF VARATTIYATHU - FULL	BEEF VARATTIYATHU - FULL	10000000000281	30.50	0.00	201		NORMAL	PCS	0
10000000006008	BEEF CHILLI (CHINESE) - HALF	BEEF CHILLI (CHINESE) - HALF	10000000000281	15.75	0.00	202		NORMAL	PCS	0
10000000006009	BEEF CHILLI (CHINESE) - FULL	BEEF CHILLI (CHINESE) - FULL	10000000000281	30.45	0.00	203		NORMAL	PCS	0
10000000006010	BEEF ROAST - HALF	BEEF ROAST - HALF	10000000000281	14.70	0.00	204		NORMAL	PCS	0
10000000006011	BEEF ROAST - FULL	BEEF ROAST - FULL	10000000000281	29.40	0.00	205		NORMAL	PCS	0
